4.071000000000000000e+03,4.072000000000000000e+03,4.073000000000000000e+03,4.072000000000000000e+03
4.072000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03,4.073000000000000000e+03
4.072000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03
4.072000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03,4.072000000000000000e+03
4.071000000000000000e+03,4.071000000000000000e+03,4.069000000000000000e+03,4.071000000000000000e+03
4.072000000000000000e+03,4.072000000000000000e+03,4.070000000000000000e+03,4.070000000000000000e+03
4.073000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03
4.072000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03
4.070000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03
4.072000000000000000e+03,4.071000000000000000e+03,4.072000000000000000e+03,4.073000000000000000e+03
4.071000000000000000e+03,4.073000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03
4.071000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03,4.072000000000000000e+03
4.072000000000000000e+03,4.072000000000000000e+03,4.073000000000000000e+03,4.072000000000000000e+03
4.070000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03,4.070000000000000000e+03
4.070000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03
4.071000000000000000e+03,4.073000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03
4.071000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03,4.072000000000000000e+03
4.070000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03
4.070000000000000000e+03,4.073000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03
4.071000000000000000e+03,4.071000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03
4.071000000000000000e+03,4.071000000000000000e+03,4.073000000000000000e+03,4.071000000000000000e+03
4.070000000000000000e+03,4.073000000000000000e+03,4.073000000000000000e+03,4.072000000000000000e+03
4.072000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03,4.073000000000000000e+03
4.071000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03
4.072000000000000000e+03,4.072000000000000000e+03,4.073000000000000000e+03,4.072000000000000000e+03
4.072000000000000000e+03,4.071000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03
4.071000000000000000e+03,4.071000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03
4.072000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03
4.072000000000000000e+03,4.071000000000000000e+03,4.070000000000000000e+03,4.071000000000000000e+03
4.072000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03,4.072000000000000000e+03
4.072000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03,4.070000000000000000e+03
4.072000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03
4.072000000000000000e+03,4.070000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03
4.072000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03,4.072000000000000000e+03
4.071000000000000000e+03,4.071000000000000000e+03,4.073000000000000000e+03,4.071000000000000000e+03
4.072000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03
4.071000000000000000e+03,4.071000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03
4.070000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03
4.071000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03,4.070000000000000000e+03
4.072000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03
4.072000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03
4.073000000000000000e+03,4.071000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03
4.071000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03
4.071000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03,4.072000000000000000e+03
4.071000000000000000e+03,4.073000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03
4.071000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03,4.073000000000000000e+03
4.072000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03,4.072000000000000000e+03
4.072000000000000000e+03,4.073000000000000000e+03,4.071000000000000000e+03,4.070000000000000000e+03
4.072000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03
4.071000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03
4.071000000000000000e+03,4.071000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03
4.072000000000000000e+03,4.073000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03
4.071000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03
4.071000000000000000e+03,4.071000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03
4.072000000000000000e+03,4.073000000000000000e+03,4.071000000000000000e+03,4.072000000000000000e+03
4.072000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03,4.073000000000000000e+03
4.071000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03
4.072000000000000000e+03,4.073000000000000000e+03,4.073000000000000000e+03,4.071000000000000000e+03
4.073000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03
4.071000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03
4.072000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03,4.073000000000000000e+03
4.071000000000000000e+03,4.073000000000000000e+03,4.073000000000000000e+03,4.073000000000000000e+03
4.071000000000000000e+03,4.073000000000000000e+03,4.071000000000000000e+03,4.072000000000000000e+03
4.070000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03
4.072000000000000000e+03,4.072000000000000000e+03,4.073000000000000000e+03,4.071000000000000000e+03
4.072000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03,4.072000000000000000e+03
4.072000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03,4.072000000000000000e+03
4.072000000000000000e+03,4.071000000000000000e+03,4.072000000000000000e+03,4.073000000000000000e+03
4.073000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03
4.074000000000000000e+03,4.070000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03
4.072000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03,4.073000000000000000e+03
4.072000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03
4.072000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03
4.071000000000000000e+03,4.071000000000000000e+03,4.070000000000000000e+03,4.072000000000000000e+03
4.071000000000000000e+03,4.073000000000000000e+03,4.073000000000000000e+03,4.072000000000000000e+03
4.071000000000000000e+03,4.073000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03
4.073000000000000000e+03,4.071000000000000000e+03,4.070000000000000000e+03,4.072000000000000000e+03
4.073000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03,4.072000000000000000e+03
4.072000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03,4.073000000000000000e+03
4.071000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03
4.072000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03,4.072000000000000000e+03
4.071000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03
4.071000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03,4.072000000000000000e+03
4.072000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03
4.070000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03,4.072000000000000000e+03
4.072000000000000000e+03,4.071000000000000000e+03,4.070000000000000000e+03,4.071000000000000000e+03
4.072000000000000000e+03,4.070000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03
4.072000000000000000e+03,4.071000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03
4.073000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03
4.071000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03,4.073000000000000000e+03
4.071000000000000000e+03,4.071000000000000000e+03,4.072000000000000000e+03,4.070000000000000000e+03
4.072000000000000000e+03,4.071000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03
4.071000000000000000e+03,4.073000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03
4.072000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03
4.072000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03,4.073000000000000000e+03
4.072000000000000000e+03,4.072000000000000000e+03,4.073000000000000000e+03,4.071000000000000000e+03
4.072000000000000000e+03,4.072000000000000000e+03,4.070000000000000000e+03,4.071000000000000000e+03
4.072000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03,4.072000000000000000e+03
4.073000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03
4.071000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03
4.072000000000000000e+03,4.073000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03
4.073000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03
4.072000000000000000e+03,4.071000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03
4.072000000000000000e+03,4.071000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03
4.072000000000000000e+03,4.070000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03
4.072000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03,4.070000000000000000e+03
4.073000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03
4.073000000000000000e+03,4.071000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03
4.072000000000000000e+03,4.073000000000000000e+03,4.073000000000000000e+03,4.072000000000000000e+03
4.072000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03,4.072000000000000000e+03
4.071000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03
4.072000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03,4.072000000000000000e+03
4.073000000000000000e+03,4.072000000000000000e+03,4.073000000000000000e+03,4.072000000000000000e+03
4.073000000000000000e+03,4.072000000000000000e+03,4.070000000000000000e+03,4.073000000000000000e+03
4.071000000000000000e+03,4.071000000000000000e+03,4.073000000000000000e+03,4.073000000000000000e+03
4.072000000000000000e+03,4.073000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03
4.072000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03,4.073000000000000000e+03
4.072000000000000000e+03,4.073000000000000000e+03,4.071000000000000000e+03,4.072000000000000000e+03
4.072000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03
4.071000000000000000e+03,4.071000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03
4.072000000000000000e+03,4.073000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03
4.072000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03,4.072000000000000000e+03
4.073000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03,4.073000000000000000e+03
4.072000000000000000e+03,4.073000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03
4.072000000000000000e+03,4.071000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03
4.072000000000000000e+03,4.073000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03
4.073000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03,4.070000000000000000e+03
4.072000000000000000e+03,4.070000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03
4.071000000000000000e+03,4.071000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03
4.071000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03,4.072000000000000000e+03
4.072000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03,4.072000000000000000e+03
4.073000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03
4.072000000000000000e+03,4.071000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03
4.073000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03,4.072000000000000000e+03
4.071000000000000000e+03,4.071000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03
4.071000000000000000e+03,4.071000000000000000e+03,4.070000000000000000e+03,4.072000000000000000e+03
4.072000000000000000e+03,4.073000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03
4.070000000000000000e+03,4.072000000000000000e+03,4.073000000000000000e+03,4.072000000000000000e+03
4.070000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03
4.071000000000000000e+03,4.071000000000000000e+03,4.070000000000000000e+03,4.071000000000000000e+03
4.073000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03,4.070000000000000000e+03
4.073000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03
4.073000000000000000e+03,4.072000000000000000e+03,4.073000000000000000e+03,4.072000000000000000e+03
4.073000000000000000e+03,4.073000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03
4.073000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03
4.071000000000000000e+03,4.071000000000000000e+03,4.070000000000000000e+03,4.072000000000000000e+03
4.071000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03
4.071000000000000000e+03,4.073000000000000000e+03,4.071000000000000000e+03,4.070000000000000000e+03
4.071000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03
4.072000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03,4.070000000000000000e+03
4.072000000000000000e+03,4.071000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03
4.073000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03
4.071000000000000000e+03,4.071000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03
4.071000000000000000e+03,4.073000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03
4.072000000000000000e+03,4.073000000000000000e+03,4.070000000000000000e+03,4.071000000000000000e+03
4.072000000000000000e+03,4.071000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03
4.071000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03
4.070000000000000000e+03,4.071000000000000000e+03,4.072000000000000000e+03,4.073000000000000000e+03
4.072000000000000000e+03,4.071000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03
4.073000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03,4.073000000000000000e+03
4.072000000000000000e+03,4.071000000000000000e+03,4.073000000000000000e+03,4.072000000000000000e+03
4.072000000000000000e+03,4.071000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03
4.071000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03
4.072000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03
4.072000000000000000e+03,4.071000000000000000e+03,4.070000000000000000e+03,4.071000000000000000e+03
4.072000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03
4.071000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03,4.070000000000000000e+03
4.072000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03
4.073000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03
4.073000000000000000e+03,4.071000000000000000e+03,4.072000000000000000e+03,4.073000000000000000e+03
4.072000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03
4.072000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03
4.073000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03,4.073000000000000000e+03
4.071000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03,4.073000000000000000e+03
4.072000000000000000e+03,4.071000000000000000e+03,4.072000000000000000e+03,4.070000000000000000e+03
4.070000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03,4.073000000000000000e+03
4.073000000000000000e+03,4.072000000000000000e+03,4.073000000000000000e+03,4.071000000000000000e+03
4.072000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03,4.070000000000000000e+03
4.072000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03
4.072000000000000000e+03,4.072000000000000000e+03,4.070000000000000000e+03,4.073000000000000000e+03
4.072000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03,4.070000000000000000e+03
4.072000000000000000e+03,4.070000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03
4.071000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03,4.072000000000000000e+03
4.072000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03,4.072000000000000000e+03
4.071000000000000000e+03,4.073000000000000000e+03,4.072000000000000000e+03,4.073000000000000000e+03
4.072000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03,4.072000000000000000e+03
4.073000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03,4.072000000000000000e+03
4.073000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03,4.072000000000000000e+03
4.073000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03
4.071000000000000000e+03,4.070000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03
4.073000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03
4.072000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03,4.071000000000000000e+03
4.071000000000000000e+03,4.071000000000000000e+03,4.072000000000000000e+03,4.073000000000000000e+03
4.071000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03,4.073000000000000000e+03
4.073000000000000000e+03,4.073000000000000000e+03,4.072000000000000000e+03,4.072000000000000000e+03
4.073000000000000000e+03,4.071000000000000000e+03,4.073000000000000000e+03,4.073000000000000000e+03
4.074000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03,4.071000000000000000e+03
4.073000000000000000e+03,4.073000000000000000e+03,4.073000000000000000e+03,4.072000000000000000e+03
